translation
"{'th': 'ผมเป็นนักเรียนครับ', 'en': 'I am a student.'}"
"{'th': 'หนังที่ดูเมื่อวานสนุกครับ', 'en': 'The film I saw yesterday was interesting.'}"
"{'th': 'ผมเป็นนักเรียนแต่พี่ชายเป็นพนักงานบริษัทครับ', 'en': 'I am a student but my elder brother works at a company.'}"
"{'th': 'งานของคุณคืออะไรครับ', 'en': 'What kind of work do you do?'}"
"{'th': 'เพื่อนมาที่บ้านตอนผมกินข้าวเย็นอยู่ครับ', 'en': 'When I was eating dinner, my friend came over to my home.'}"
"{'th': 'เอาพาสปอร์ตไปเวลาไปต่างประเทศครับ', 'en': 'When we go abroad, we bring our passports.'}"
"{'th': 'ถ่ายรูปที่สนามบินตอนจะมาญี่ปุ่นครับ', 'en': 'When I came to Japan, I took pictures at the airport.'}"
"{'th': 'โทร. ตอนอยู่ในห้องครับ', 'en': 'I telephoned while I was in my room.'}"
"{'th': 'ว่ายน้ำบ่อยตอนเด็กครับ', 'en': 'I used to swim a lot when I was young.'}"
"{'th': 'กินข้าวไปดูโทรทัศน์ไปครับ', 'en': 'I ate food while watching TV.'}"
"{'th': 'ช่วงวันหยุดหน้าร้อนปีนี้ไปทั้งทะเลและไปปีนเขาด้วยครับ', 'en': 'I went to the beach and climbed a mountain this summer vacation.'}"
"{'th': 'อ่านหนังสือในที่มืดสายตาจะแย่ลงครับ', 'en': 'Your eyes will go bad if you read books in the dark.'}"
"{'th': 'กินน้ำชาไหมครับ', 'en': ""Why don't we have some tea?""}"
"{'th': 'เข้าฤดูใบไม้ผลิแล้วแต่อากาศยังไม่อบอุ่นขึ้นครับ', 'en': ""Spring has come, but it hasn't become warm yet.""}"
"{'th': 'เมื่อวานผมไปมหาวิทยาลัยครับ', 'en': 'I went to university yesterday.'}"
"{'th': 'บุหรี่เลิกแล้วครับ', 'en': 'I quit smoking.'}"
"{'th': 'วันนี้ไม่มีใครมาครับ', 'en': 'No one came today.'}"
"{'th': 'คุณขยันทำงานเหมือนกันนะครับ', 'en': 'You really work hard.'}"
"{'th': 'รับเครื่องดื่มอะไรไหมครับ', 'en': 'How about tea?'}"
"{'th': 'คนที่ไม่ได้เอาปากกาลูกลื่นมาใช้ดินสอก็ได้ครับ', 'en': 'People who have not brought a ballpoint pen may use a pencil.'}"
"{'th': 'ครับ เชิญครับ', 'en': 'Yes, here you are.'}"
"{'th': 'เชิญครับ', 'en': 'Here you are.'}"
"{'th': 'ของเล็ก ๆ น้อย ๆ ครับ เชิญครับ', 'en': ""This isn't much, but please take it.""}"
"{'th': 'ขอบใจมาก', 'en': 'Thanks a lot.'}"
"{'th': 'ใช่เลยครับ', 'en': 'Yes, that is true.'}"
"{'th': 'ราคาเท่าไรครับ', 'en': 'How much is it?'}"
"{'th': 'งั้น ขออันนี้ครับ', 'en': 'Well then, thank you.'}"
"{'th': 'ตั้งใจว่าจะไปเที่ยวยุโรปกับเพื่อนครับ', 'en': 'I am thinking of travelling to Europe with my friend.'}"
"{'th': 'อยู่ที่ชั้น ๓ ของตึกนี้ครับ', 'en': 'It is on the third floor of this building.'}"
"{'th': 'ไปชั้น ๓ ไปยังไงดีครับ', 'en': 'How do we get to the third floor?'}"
"{'th': 'ลิฟต์อยู่ตรงโน้นครับ', 'en': 'The lift is over there.'}"
"{'th': 'ครับ ชอบครับ', 'en': 'Yes, I like it.'}"
"{'th': 'ฮัลโหล', 'en': 'Hello?'}"
"{'th': 'แล้วเจอกันใหม่ครับ', 'en': 'Well then, see you again.'}"
"{'th': 'เพราะอะไรครับ', 'en': 'Why?'}"
"{'th': 'อ๋อ หรือครับ', 'en': 'Oh, is that so?'}"
"{'th': 'คืนตอนหยุดพักเที่ยงได้ไหมครับ', 'en': 'Can I give it back to you after lunch break?'}"
"{'th': 'โทษนะครับ', 'en': 'Excuse me a second.'}"
"{'th': 'อยากทำงานที่ต่างประเทศครับ', 'en': 'I am thinking of working abroad.'}"
"{'th': 'อาจารย์ครับ นี่แม่ผมครับ', 'en': 'Miss, this is my mother.'}"
"{'th': 'เป็นหวัดก็เลยจะกินยาครับ', 'en': ""I'm going to take some medicine because I have a cold.""}"
"{'th': 'มีคนเสียชีวิตจำนวนมากครับ', 'en': 'A lot of people died.'}"
"{'th': 'กินข้าวเสร็จแล้วจะแปรงฟันครับ', 'en': 'I will brush my teeth after eating.'}"
"{'th': 'คุณคิมูระหัวดีมากครับ', 'en': 'Ms Kimura has a very good mind.'}"
"{'th': 'ไปรษณีย์อยู่ข้างสถานีรถไฟครับ', 'en': 'The post office is near the station.'}"
"{'th': 'ของจะถึงพรุ่งนี้ครับ', 'en': 'The baggage will arrive tomorrow.'}"
"{'th': 'รถไฟจะถึงสถานีรถไฟครับ', 'en': 'The train will arrive at the station.'}"
"{'th': 'เขียนชื่อที่ซองครับ', 'en': 'I will write my name on the envelope.'}"
"{'th': 'หลังสถานีรถไฟมีซูเปอร์ครับ', 'en': 'There is a supermarket behind the station.'}"
"{'th': 'เมื่อวานหนาวมากก็เลยเป็นหวัดครับ', 'en': 'I caught a cold because it was very cold yesterday.'}"
"{'th': 'ปวดหัวคืนนี้ก็เลยจะนอนเร็วครับ', 'en': 'My head hurts tonight, so I will go to sleep early.'}"
"{'th': 'ปวดท้องก็เลยจะไปโรงพยาบาลครับ', 'en': 'My stomach hurts, so I will go to the hospital.'}"
"{'th': 'ปวดฟันก็เลยกินอะไรไม่ได้ครับ', 'en': 'I cannot eat anything because my teeth hurt.'}"
"{'th': 'นั่งคุยครับ', 'en': 'I will sit on a chair and talk.'}"
"{'th': 'ในตู้เย็นไม่มีอะไรครับ', 'en': 'There is nothing in the refrigerator.'}"
"{'th': 'ฟังข่าวทางวิทยุครับ', 'en': 'I listen to the news on the radio.'}"
"{'th': 'เครื่องเล่นเทปฟังได้ทั้งวิทยุและดนตรีครับ', 'en': 'You can listen to both music and the radio on a radio cassette recorder.'}"
"{'th': 'คุณมัตสึอิให้ยืมดินสอครับ', 'en': 'I borrowed a pencil from Mr Matsui.'}"
"{'th': 'อาทิตย์หน้าจะไปสำนักงานจัดหาที่อยู่อาศัยแล้วหาห้องใหม่ครับ', 'en': 'I will go to a real estate office next week to find a new room.'}"
"{'th': 'ทำความสะอาดบริเวณที่ถอดรองเท้าก่อนเข้าบ้าน ระเบียงทางเดิน ฯลฯ ครับ', 'en': 'I will clean the lobby and hallway.'}"
"{'th': 'บริเวณที่ถอดรองเท้าก่อนเข้าบ้านมีแจกันวางอยู่ครับ', 'en': 'There is a vase in the lobby.'}"
"{'th': 'บ้านใหม่ห้องครัวกว้างใช้งานสะดวกมากครับ', 'en': 'It is very convenient because the kitchen in my new house is big.'}"
"{'th': 'กินข้าวเย็น อาบน้ำแล้วเข้านอนครับ', 'en': 'I eat dinner, take a bath and go to sleep.'}"
"{'th': 'รองเท้าคู่นี้เก่าครับ', 'en': 'These shoes are old.'}"
"{'th': 'จากสถานีรถไฟถึงโรงเรียนไกลก็เลยขึ้นรถบัสครับ', 'en': 'It is far from the station to school, so I ride the bus.'}"
"{'th': 'บ้านใหม่ใกล้กับสถานีก็เลยเดินทางสะดวกมากครับ', 'en': 'The new house is close to the station, so it is very convenient.'}"
"{'th': 'คุณมัตสึอิใส่ชุดสีขาวครับ', 'en': 'Mr Matsui is wearing a white shirt.'}"
"{'th': 'วันที่อากาศร้อนจะใส่หมวกออกไปข้างนอกครับ', 'en': 'I wear a hat when it is hot.'}"
"{'th': 'ถอดรองเท้าที่บริเวณที่ถอดรองเท้าก่อนเข้าบ้านครับ', 'en': 'We take off our shoes at the entrance.'}"
"{'th': 'ลืมร่มในรถไฟไปเลยครับ', 'en': 'I left my umbrella on the train.'}"
"{'th': 'เมื่อวานซื้อกระเป๋าสตางค์ใบใหม่ครับ', 'en': 'Yesterday, I bought a new wallet.'}"
"{'th': 'คนที่ใส่แว่นคนโน้นคือคุณมัตสึอิครับ', 'en': 'The person wearing glasses is Mr Matsui.'}"
"{'th': 'ซื้อนิตยสารที่ร้านหนังสือครับ', 'en': 'I bought a magazine at the bookstore.'}"
"{'th': 'ที่นี่ชั้น ๒ ครับ', 'en': 'This is the second floor.'}"
"{'th': 'ส่งไปรษณียบัตรถึงคุณมัตสึอิครับ', 'en': 'I will send a postcard to Mr Matsui.'}"
